order_id,sku,qty,amount,fail_at,comp_fail_at
ORD001188,SENSOR-T1,5,1925.65,,
ORD001189,WIDGET-A,9,3151.71,,
ORD001190,PANEL-40W,3,392.19,,
ORD001191,CABLE-2M,9,3970.62,,
ORD001192,ADAPTER-USB-C,1,151.3,,
ORD001193,MODULE-Z,7,2545.27,,
ORD001194,BATTERY-AA,6,1631.34,,
ORD001195,CABLE-2M,7,3088.26,,
ORD001196,GADGET-X,5,1095.05,,
ORD001197,CABLE-2M,3,1323.54,,
ORD001198,BATTERY-AA,8,2175.12,,
ORD001199,GIZMO-PRO,4,801.44,,
ORD001200,SENSOR-T1,3,1155.39,,
ORD001201,ADAPTER-USB-C,1,151.3,order,
ORD001202,BATTERY-AA,7,1903.23,,
ORD001203,CABLE-2M,9,3970.62,,
ORD001204,BATTERY-AA,3,815.67,,
ORD001205,CABLE-2M,4,1764.72,,
ORD001206,SENSOR-T1,4,1540.52,,
ORD001207,MODULE-Z,2,727.22,,
ORD001208,ADAPTER-USB-C,6,907.8,,
ORD001209,WIDGET-B,9,1161.0,,
ORD001210,GIZMO-PRO,1,200.36,,
ORD001211,SENSOR-T1,7,2695.91,,
ORD001212,PANEL-40W,10,1307.3,,
ORD001213,WIDGET-A,2,700.38,,
ORD001214,GIZMO-PRO,10,2003.6,,
ORD001215,BATTERY-AA,4,1087.56,,
ORD001216,ADAPTER-USB-C,4,605.2,,
ORD001217,MODULE-Z,5,1818.05,,
ORD001218,WIDGET-A,4,1400.76,,
ORD001219,GIZMO-PRO,2,400.72,,
ORD001220,ADAPTER-USB-C,4,605.2,,
ORD001221,PANEL-40W,4,522.92,,
ORD001222,CABLE-2M,4,1764.72,,
ORD001223,BATTERY-AA,6,1631.34,,
ORD001224,SENSOR-T1,7,2695.91,,
ORD001225,ADAPTER-USB-C,9,1361.7,,
ORD001226,MODULE-Z,5,1818.05,,
ORD001227,SENSOR-T1,6,2310.78,,
ORD001228,BATTERY-AA,8,2175.12,,
ORD001229,ADAPTER-USB-C,2,302.6,,
ORD001230,ADAPTER-USB-C,6,907.8,,
ORD001231,GIZMO-PRO,6,1202.16,,
ORD001232,MODULE-Z,7,2545.27,,
ORD001233,WIDGET-A,10,3501.9,,
ORD001234,GIZMO-PRO,3,601.08,,
ORD001235,WIDGET-A,5,1750.95,,
ORD001236,BATTERY-AA,10,2718.9,,
ORD001237,PANEL-40W,7,915.11,,
ORD001238,SENSOR-T1,3,1155.39,,
ORD001239,GIZMO-PRO,6,1202.16,,
ORD001240,GIZMO-PRO,7,1402.52,,
ORD001241,PANEL-40W,4,522.92,,
ORD001242,ADAPTER-USB-C,9,1361.7,,
ORD001243,MODULE-Z,5,1818.05,,
ORD001244,ADAPTER-USB-C,8,1210.4,,
ORD001245,ADAPTER-USB-C,3,453.9,,
ORD001246,MODULE-Z,3,1090.83,,
ORD001247,GADGET-X,9,1971.09,,
ORD001248,ADAPTER-USB-C,3,453.9,,
ORD001249,BATTERY-AA,1,271.89,,
ORD001250,BATTERY-AA,1,271.89,,
ORD001251,WIDGET-B,1,129.0,,
ORD001252,WIDGET-A,7,2451.33,,
ORD001253,GADGET-X,4,876.04,,
ORD001254,WIDGET-B,3,387.0,,
ORD001255,WIDGET-A,4,1400.76,,
ORD001256,BATTERY-AA,8,2175.12,,
ORD001257,MODULE-Z,1,363.61,,
ORD001258,PANEL-40W,10,1307.3,,
ORD001259,ADAPTER-USB-C,8,1210.4,,
ORD001260,WIDGET-A,1,350.19,,
ORD001261,BATTERY-AA,9,2447.01,,
ORD001262,CABLE-2M,1,441.18,,
ORD001263,WIDGET-A,9,3151.71,,
ORD001264,SENSOR-T1,9,3466.17,,
ORD001265,SENSOR-T1,1,385.13,,
ORD001266,BATTERY-AA,7,1903.23,,
ORD001267,GADGET-X,2,438.02,,
ORD001268,WIDGET-B,9,1161.0,,
ORD001269,GADGET-X,4,876.04,,
ORD001270,GIZMO-PRO,10,2003.6,,
ORD001271,BATTERY-AA,5,1359.45,,
ORD001272,MODULE-Z,5,1818.05,,
ORD001273,CABLE-2M,2,882.36,,
ORD001274,MODULE-Z,7,2545.27,,
ORD001275,ADAPTER-USB-C,10,1513.0,,
ORD001276,GIZMO-PRO,4,801.44,,
ORD001277,SENSOR-T1,2,770.26,,
ORD001278,WIDGET-A,2,700.38,,
ORD001279,CABLE-2M,7,3088.26,,
ORD001280,CABLE-2M,9,3970.62,,
ORD001281,ADAPTER-USB-C,1,151.3,,
ORD001282,WIDGET-A,3,1050.57,,
ORD001283,WIDGET-B,8,1032.0,,
ORD001284,CABLE-2M,6,2647.08,,
ORD001285,PANEL-40W,2,261.46,,
ORD001286,BATTERY-AA,1,271.89,,
ORD001287,GIZMO-PRO,4,801.44,,
ORD001288,PANEL-40W,8,1045.84,,
ORD001289,SENSOR-T1,1,385.13,inventory,
ORD001290,WIDGET-B,5,645.0,,
ORD001291,BATTERY-AA,10,2718.9,,
ORD001292,WIDGET-A,3,1050.57,,
ORD001293,MODULE-Z,1,363.61,inventory,
ORD001294,GIZMO-PRO,10,2003.6,,
ORD001295,GADGET-X,7,1533.07,,
ORD001296,WIDGET-B,5,645.0,,
ORD001297,GADGET-X,10,2190.1,,
ORD001298,GIZMO-PRO,10,2003.6,,
ORD001299,CABLE-2M,9,3970.62,,
ORD001300,MODULE-Z,7,2545.27,,
ORD001301,GADGET-X,2,438.02,,
ORD001302,BATTERY-AA,6,1631.34,,
ORD001303,WIDGET-A,2,700.38,,
ORD001304,CABLE-2M,4,1764.72,,
ORD001305,WIDGET-B,6,774.0,,
ORD001306,PANEL-40W,10,1307.3,,
ORD001307,PANEL-40W,7,915.11,,
ORD001308,MODULE-Z,1,363.61,,
ORD001309,SENSOR-T1,8,3081.04,,
ORD001310,ADAPTER-USB-C,4,605.2,,
ORD001311,MODULE-Z,9,3272.49,,
ORD001312,CABLE-2M,7,3088.26,,
ORD001313,GADGET-X,10,2190.1,,
ORD001314,CABLE-2M,2,882.36,,
ORD001315,PANEL-40W,5,653.65,,
ORD001316,GIZMO-PRO,2,400.72,,
ORD001317,WIDGET-B,5,645.0,,
ORD001318,GADGET-X,7,1533.07,,
ORD001319,GADGET-X,7,1533.07,,
ORD001320,MODULE-Z,6,2181.66,,
ORD001321,WIDGET-B,2,258.0,,
ORD001322,WIDGET-A,5,1750.95,,
ORD001323,ADAPTER-USB-C,6,907.8,,
ORD001324,SENSOR-T1,2,770.26,,
ORD001325,GADGET-X,2,438.02,,
ORD001326,GADGET-X,7,1533.07,,
ORD001327,ADAPTER-USB-C,9,1361.7,,
ORD001328,BATTERY-AA,9,2447.01,,
ORD001329,CABLE-2M,2,882.36,inventory,
ORD001330,WIDGET-A,2,700.38,,
ORD001331,MODULE-Z,9,3272.49,,
ORD001332,WIDGET-B,10,1290.0,,
ORD001333,PANEL-40W,6,784.38,,
ORD001334,CABLE-2M,1,441.18,,
ORD001335,SENSOR-T1,7,2695.91,,
ORD001336,CABLE-2M,2,882.36,,
ORD001337,BATTERY-AA,4,1087.56,,
ORD001338,PANEL-40W,9,1176.57,,
ORD001339,GADGET-X,7,1533.07,,
ORD001340,GADGET-X,3,657.03,,
ORD001341,SENSOR-T1,5,1925.65,,
ORD001342,SENSOR-T1,8,3081.04,,
ORD001343,GADGET-X,2,438.02,,
ORD001344,GADGET-X,7,1533.07,,
ORD001345,SENSOR-T1,7,2695.91,,
ORD001346,SENSOR-T1,8,3081.04,,
ORD001347,WIDGET-B,6,774.0,,
ORD001348,SENSOR-T1,4,1540.52,,
ORD001349,ADAPTER-USB-C,10,1513.0,,
ORD001350,PANEL-40W,4,522.92,,
ORD001351,ADAPTER-USB-C,2,302.6,,
ORD001352,GADGET-X,5,1095.05,,
ORD001353,WIDGET-A,7,2451.33,,
ORD001354,MODULE-Z,10,3636.1,,
ORD001355,CABLE-2M,6,2647.08,,
ORD001356,ADAPTER-USB-C,6,907.8,,
ORD001357,CABLE-2M,10,4411.8,,
ORD001358,GADGET-X,5,1095.05,,
ORD001359,MODULE-Z,10,3636.1,,
ORD001360,GIZMO-PRO,8,1602.88,,
ORD001361,MODULE-Z,3,1090.83,,
ORD001362,CABLE-2M,6,2647.08,,
ORD001363,SENSOR-T1,8,3081.04,,
ORD001364,PANEL-40W,4,522.92,,
ORD001365,MODULE-Z,7,2545.27,,
ORD001366,SENSOR-T1,7,2695.91,,
ORD001367,MODULE-Z,2,727.22,,
ORD001368,PANEL-40W,4,522.92,,
ORD001369,PANEL-40W,9,1176.57,,
ORD001370,GADGET-X,9,1971.09,,
ORD001371,WIDGET-A,8,2801.52,,
ORD001372,GIZMO-PRO,8,1602.88,,
ORD001373,SENSOR-T1,2,770.26,,
ORD001374,CABLE-2M,8,3529.44,,
ORD001375,GADGET-X,5,1095.05,,
ORD001376,GIZMO-PRO,5,1001.8,,
ORD001377,GADGET-X,7,1533.07,,
ORD001378,CABLE-2M,2,882.36,,
ORD001379,ADAPTER-USB-C,10,1513.0,order,
ORD001380,ADAPTER-USB-C,10,1513.0,,
ORD001381,CABLE-2M,9,3970.62,,
ORD001382,BATTERY-AA,7,1903.23,,
ORD001383,BATTERY-AA,1,271.89,,
ORD001384,MODULE-Z,9,3272.49,,
ORD001385,PANEL-40W,2,261.46,,
ORD001386,WIDGET-B,4,516.0,,
ORD001387,MODULE-Z,3,1090.83,,
ORD001388,PANEL-40W,1,130.73,,
ORD001389,PANEL-40W,7,915.11,,
ORD001390,MODULE-Z,7,2545.27,,
ORD001391,WIDGET-B,1,129.0,,
ORD001392,WIDGET-B,5,645.0,,
ORD001393,GIZMO-PRO,9,1803.24,,
ORD001394,BATTERY-AA,9,2447.01,order,
ORD001395,PANEL-40W,10,1307.3,,
ORD001396,GIZMO-PRO,8,1602.88,,
ORD001397,MODULE-Z,7,2545.27,,
ORD001398,ADAPTER-USB-C,10,1513.0,,
ORD001399,BATTERY-AA,3,815.67,,
ORD001400,MODULE-Z,1,363.61,,
ORD001401,ADAPTER-USB-C,2,302.6,,
ORD001402,SENSOR-T1,7,2695.91,,
ORD001403,WIDGET-B,2,258.0,,
ORD001404,GADGET-X,6,1314.06,,
ORD001405,SENSOR-T1,6,2310.78,,
ORD001406,ADAPTER-USB-C,4,605.2,,
ORD001407,BATTERY-AA,8,2175.12,,
ORD001408,MODULE-Z,8,2908.88,,
ORD001409,WIDGET-B,8,1032.0,order,
ORD001410,ADAPTER-USB-C,6,907.8,,
ORD001411,WIDGET-B,5,645.0,,
ORD001412,WIDGET-A,2,700.38,,
ORD001413,WIDGET-A,6,2101.14,,
ORD001414,WIDGET-B,3,387.0,,
ORD001415,GIZMO-PRO,9,1803.24,,
ORD001416,GADGET-X,9,1971.09,,
ORD001417,GADGET-X,6,1314.06,,
ORD001418,BATTERY-AA,7,1903.23,,
ORD001419,ADAPTER-USB-C,4,605.2,,
ORD001420,CABLE-2M,3,1323.54,,
ORD001421,GADGET-X,7,1533.07,,
ORD001422,CABLE-2M,1,441.18,,
ORD001423,PANEL-40W,4,522.92,,
ORD001424,ADAPTER-USB-C,10,1513.0,,
ORD001425,CABLE-2M,7,3088.26,,
ORD001426,WIDGET-A,4,1400.76,,
ORD001427,GIZMO-PRO,5,1001.8,,
ORD001428,WIDGET-B,10,1290.0,,
ORD001429,WIDGET-B,9,1161.0,,
ORD001430,GADGET-X,6,1314.06,,
ORD001431,MODULE-Z,4,1454.44,,
ORD001432,ADAPTER-USB-C,2,302.6,,
ORD001433,SENSOR-T1,8,3081.04,,
ORD001434,BATTERY-AA,6,1631.34,,
ORD001435,PANEL-40W,7,915.11,,
ORD001436,PANEL-40W,7,915.11,,
ORD001437,PANEL-40W,2,261.46,,
ORD001438,MODULE-Z,6,2181.66,,
ORD001439,ADAPTER-USB-C,10,1513.0,,
ORD001440,GADGET-X,5,1095.05,,
ORD001441,PANEL-40W,10,1307.3,,
ORD001442,WIDGET-B,3,387.0,,
ORD001443,MODULE-Z,2,727.22,,
ORD001444,GIZMO-PRO,5,1001.8,,
ORD001445,WIDGET-B,3,387.0,,
ORD001446,MODULE-Z,3,1090.83,,
ORD001447,BATTERY-AA,7,1903.23,,
ORD001448,CABLE-2M,10,4411.8,,
ORD001449,GADGET-X,10,2190.1,,
ORD001450,CABLE-2M,7,3088.26,,
ORD001451,GADGET-X,8,1752.08,,
ORD001452,BATTERY-AA,3,815.67,,
ORD001453,BATTERY-AA,3,815.67,,
ORD001454,ADAPTER-USB-C,5,756.5,,
ORD001455,GADGET-X,3,657.03,,
ORD001456,MODULE-Z,8,2908.88,inventory,
ORD001457,PANEL-40W,1,130.73,,
ORD001458,MODULE-Z,1,363.61,,
ORD001459,ADAPTER-USB-C,3,453.9,,
ORD001460,GIZMO-PRO,7,1402.52,,
ORD001461,BATTERY-AA,9,2447.01,,
ORD001462,ADAPTER-USB-C,7,1059.1,,
ORD001463,ADAPTER-USB-C,7,1059.1,,
ORD001464,ADAPTER-USB-C,8,1210.4,,
ORD001465,GADGET-X,2,438.02,,
ORD001466,PANEL-40W,1,130.73,,
ORD001467,GIZMO-PRO,5,1001.8,,
ORD001468,WIDGET-A,5,1750.95,,
ORD001469,GIZMO-PRO,9,1803.24,,
ORD001470,SENSOR-T1,3,1155.39,,
ORD001471,ADAPTER-USB-C,10,1513.0,order,
ORD001472,ADAPTER-USB-C,9,1361.7,,
ORD001473,BATTERY-AA,2,543.78,,
ORD001474,PANEL-40W,2,261.46,,
ORD001475,SENSOR-T1,9,3466.17,,
ORD001476,MODULE-Z,9,3272.49,,
ORD001477,WIDGET-A,8,2801.52,,
ORD001478,BATTERY-AA,4,1087.56,,
ORD001479,CABLE-2M,2,882.36,,
ORD001480,GIZMO-PRO,5,1001.8,,
ORD001481,WIDGET-A,8,2801.52,,
ORD001482,SENSOR-T1,6,2310.78,order,
ORD001483,WIDGET-B,8,1032.0,inventory,order
ORD001484,WIDGET-B,4,516.0,,
ORD001485,GIZMO-PRO,10,2003.6,,
ORD001486,MODULE-Z,10,3636.1,,
ORD001487,CABLE-2M,3,1323.54,,
ORD001488,PANEL-40W,3,392.19,,
ORD001489,GIZMO-PRO,4,801.44,,
ORD001490,WIDGET-A,10,3501.9,,
ORD001491,MODULE-Z,9,3272.49,,
ORD001492,SENSOR-T1,10,3851.3,,
ORD001493,BATTERY-AA,3,815.67,,
ORD001494,MODULE-Z,5,1818.05,,
ORD001495,SENSOR-T1,10,3851.3,inventory,
ORD001496,SENSOR-T1,9,3466.17,,
ORD001497,WIDGET-B,3,387.0,,
ORD001498,CABLE-2M,1,441.18,,
ORD001499,SENSOR-T1,3,1155.39,,
ORD001500,GADGET-X,4,876.04,,
ORD001501,GADGET-X,6,1314.06,,
ORD001502,GIZMO-PRO,7,1402.52,,
ORD001503,ADAPTER-USB-C,3,453.9,,
ORD001504,PANEL-40W,5,653.65,,
ORD001505,CABLE-2M,7,3088.26,,
ORD001506,ADAPTER-USB-C,2,302.6,,
ORD001507,WIDGET-B,7,903.0,,
ORD001508,BATTERY-AA,5,1359.45,,
ORD001509,MODULE-Z,8,2908.88,,
ORD001510,ADAPTER-USB-C,6,907.8,,
ORD001511,PANEL-40W,1,130.73,,
ORD001512,WIDGET-B,8,1032.0,,
ORD001513,MODULE-Z,2,727.22,,
ORD001514,BATTERY-AA,7,1903.23,,
ORD001515,GIZMO-PRO,7,1402.52,,
ORD001516,GIZMO-PRO,8,1602.88,,
ORD001517,SENSOR-T1,6,2310.78,inventory,
ORD001518,SENSOR-T1,6,2310.78,,
ORD001519,BATTERY-AA,10,2718.9,,
ORD001520,GADGET-X,10,2190.1,,
ORD001521,ADAPTER-USB-C,6,907.8,,
ORD001522,WIDGET-A,1,350.19,,
ORD001523,WIDGET-B,8,1032.0,,
ORD001524,WIDGET-A,2,700.38,,
ORD001525,GADGET-X,8,1752.08,,
ORD001526,ADAPTER-USB-C,1,151.3,,
ORD001527,CABLE-2M,4,1764.72,,
ORD001528,GADGET-X,5,1095.05,,
ORD001529,GADGET-X,5,1095.05,,
ORD001530,WIDGET-B,6,774.0,,
ORD001531,SENSOR-T1,2,770.26,,
ORD001532,MODULE-Z,3,1090.83,,
ORD001533,WIDGET-A,7,2451.33,,
ORD001534,SENSOR-T1,4,1540.52,,
ORD001535,CABLE-2M,2,882.36,,
ORD001536,WIDGET-B,1,129.0,,
ORD001537,GIZMO-PRO,8,1602.88,,
ORD001538,WIDGET-B,3,387.0,,
ORD001539,PANEL-40W,4,522.92,,
ORD001540,BATTERY-AA,8,2175.12,,
ORD001541,WIDGET-A,1,350.19,,
ORD001542,MODULE-Z,2,727.22,,
ORD001543,CABLE-2M,3,1323.54,,
ORD001544,ADAPTER-USB-C,2,302.6,,
ORD001545,GIZMO-PRO,7,1402.52,,
ORD001546,WIDGET-B,2,258.0,,
ORD001547,WIDGET-B,6,774.0,,
ORD001548,MODULE-Z,5,1818.05,,
ORD001549,GADGET-X,7,1533.07,,
ORD001550,GADGET-X,3,657.03,,
ORD001551,WIDGET-B,9,1161.0,order,
ORD001552,PANEL-40W,1,130.73,,
ORD001553,PANEL-40W,3,392.19,,
ORD001554,ADAPTER-USB-C,6,907.8,,
ORD001555,GIZMO-PRO,3,601.08,inventory,
ORD001556,CABLE-2M,10,4411.8,,
ORD001557,ADAPTER-USB-C,4,605.2,order,
ORD001558,WIDGET-B,2,258.0,,
ORD001559,GADGET-X,2,438.02,,
ORD001560,PANEL-40W,7,915.11,,
ORD001561,MODULE-Z,7,2545.27,,
ORD001562,MODULE-Z,3,1090.83,,
ORD001563,GIZMO-PRO,5,1001.8,,
ORD001564,WIDGET-B,4,516.0,,
ORD001565,BATTERY-AA,10,2718.9,,
ORD001566,PANEL-40W,10,1307.3,,
ORD001567,SENSOR-T1,1,385.13,,
ORD001568,SENSOR-T1,4,1540.52,,
ORD001569,BATTERY-AA,10,2718.9,,
ORD001570,BATTERY-AA,4,1087.56,,
ORD001571,CABLE-2M,5,2205.9,,
ORD001572,WIDGET-A,4,1400.76,,
ORD001573,ADAPTER-USB-C,7,1059.1,,
ORD001574,WIDGET-B,4,516.0,,
ORD001575,ADAPTER-USB-C,10,1513.0,,
ORD001576,WIDGET-B,9,1161.0,,
ORD001577,WIDGET-A,6,2101.14,,
ORD001578,MODULE-Z,3,1090.83,,
ORD001579,CABLE-2M,10,4411.8,,
ORD001580,CABLE-2M,6,2647.08,,
ORD001581,BATTERY-AA,3,815.67,,
ORD001582,ADAPTER-USB-C,2,302.6,,
ORD001583,WIDGET-A,10,3501.9,,
ORD001584,WIDGET-B,1,129.0,,
ORD001585,SENSOR-T1,4,1540.52,,
ORD001586,WIDGET-A,1,350.19,,
ORD001587,CABLE-2M,9,3970.62,,
ORD001588,SENSOR-T1,9,3466.17,,
ORD001589,CABLE-2M,7,3088.26,,
ORD001590,CABLE-2M,2,882.36,,
ORD001591,BATTERY-AA,9,2447.01,,
ORD001592,PANEL-40W,3,392.19,,
ORD001593,SENSOR-T1,2,770.26,,
ORD001594,SENSOR-T1,2,770.26,,
ORD001595,BATTERY-AA,4,1087.56,,
ORD001596,GADGET-X,9,1971.09,,
ORD001597,MODULE-Z,7,2545.27,,
ORD001598,PANEL-40W,2,261.46,,
ORD001599,SENSOR-T1,7,2695.91,,
ORD001600,GIZMO-PRO,1,200.36,,
ORD001601,GIZMO-PRO,2,400.72,,
ORD001602,CABLE-2M,2,882.36,,
ORD001603,ADAPTER-USB-C,10,1513.0,,
ORD001604,PANEL-40W,1,130.73,,
ORD001605,SENSOR-T1,3,1155.39,,
ORD001606,WIDGET-B,1,129.0,,
ORD001607,GADGET-X,1,219.01,,
ORD001608,GADGET-X,8,1752.08,,
ORD001609,MODULE-Z,9,3272.49,,
ORD001610,BATTERY-AA,5,1359.45,,
ORD001611,GADGET-X,6,1314.06,,
ORD001612,GADGET-X,5,1095.05,,
ORD001613,WIDGET-B,1,129.0,,
ORD001614,MODULE-Z,7,2545.27,,
ORD001615,SENSOR-T1,9,3466.17,,
ORD001616,WIDGET-B,5,645.0,,
ORD001617,PANEL-40W,2,261.46,,
ORD001618,ADAPTER-USB-C,8,1210.4,,
ORD001619,BATTERY-AA,6,1631.34,,
ORD001620,WIDGET-A,8,2801.52,,
ORD001621,PANEL-40W,3,392.19,inventory,
ORD001622,MODULE-Z,3,1090.83,,
ORD001623,SENSOR-T1,2,770.26,,
ORD001624,PANEL-40W,2,261.46,,
ORD001625,GIZMO-PRO,9,1803.24,,
ORD001626,WIDGET-A,1,350.19,,
ORD001627,WIDGET-A,4,1400.76,,
ORD001628,WIDGET-A,8,2801.52,,
ORD001629,MODULE-Z,7,2545.27,,
ORD001630,GADGET-X,3,657.03,,
ORD001631,WIDGET-A,9,3151.71,,
ORD001632,CABLE-2M,4,1764.72,,
ORD001633,MODULE-Z,4,1454.44,,
ORD001634,CABLE-2M,6,2647.08,,
ORD001635,SENSOR-T1,2,770.26,,
ORD001636,PANEL-40W,6,784.38,inventory,order
ORD001637,WIDGET-B,9,1161.0,,
ORD001638,WIDGET-A,3,1050.57,,
ORD001639,GIZMO-PRO,9,1803.24,,
ORD001640,WIDGET-A,7,2451.33,,
ORD001641,WIDGET-B,8,1032.0,,
ORD001642,SENSOR-T1,5,1925.65,,
ORD001643,MODULE-Z,2,727.22,,
ORD001644,BATTERY-AA,8,2175.12,inventory,
ORD001645,WIDGET-A,6,2101.14,,
ORD001646,GIZMO-PRO,5,1001.8,,
ORD001647,PANEL-40W,5,653.65,,
ORD001648,PANEL-40W,4,522.92,,
ORD001649,ADAPTER-USB-C,6,907.8,,
ORD001650,PANEL-40W,8,1045.84,,
ORD001651,GIZMO-PRO,9,1803.24,,
ORD001652,GIZMO-PRO,3,601.08,,
ORD001653,WIDGET-A,7,2451.33,,
ORD001654,WIDGET-A,4,1400.76,,
ORD001655,BATTERY-AA,6,1631.34,,
ORD001656,WIDGET-A,6,2101.14,,
ORD001657,WIDGET-A,7,2451.33,,
ORD001658,SENSOR-T1,2,770.26,,
ORD001659,GIZMO-PRO,9,1803.24,,
ORD001660,GIZMO-PRO,7,1402.52,,
ORD001661,ADAPTER-USB-C,1,151.3,,
ORD001662,GADGET-X,5,1095.05,,
ORD001663,WIDGET-B,1,129.0,,
ORD001664,GIZMO-PRO,9,1803.24,,
ORD001665,CABLE-2M,6,2647.08,,
ORD001666,ADAPTER-USB-C,2,302.6,,
ORD001667,PANEL-40W,2,261.46,,
ORD001668,BATTERY-AA,3,815.67,,
ORD001669,CABLE-2M,2,882.36,,
ORD001670,PANEL-40W,10,1307.3,,
ORD001671,WIDGET-A,7,2451.33,,
ORD001672,GADGET-X,4,876.04,,
ORD001673,SENSOR-T1,5,1925.65,,
ORD001674,MODULE-Z,7,2545.27,,
ORD001675,MODULE-Z,6,2181.66,,
ORD001676,ADAPTER-USB-C,5,756.5,,
ORD001677,GIZMO-PRO,2,400.72,,
ORD001678,GIZMO-PRO,3,601.08,,
ORD001679,PANEL-40W,2,261.46,,
ORD001680,GADGET-X,2,438.02,,
ORD001681,GADGET-X,8,1752.08,,
ORD001682,ADAPTER-USB-C,6,907.8,,
ORD001683,CABLE-2M,2,882.36,,
ORD001684,BATTERY-AA,6,1631.34,,
ORD001685,GIZMO-PRO,8,1602.88,,
ORD001686,SENSOR-T1,8,3081.04,,
ORD001687,SENSOR-T1,2,770.26,,
ORD001688,WIDGET-B,3,387.0,,
ORD001689,SENSOR-T1,10,3851.3,,
ORD001690,WIDGET-A,4,1400.76,,
ORD001691,MODULE-Z,3,1090.83,,
ORD001692,WIDGET-B,4,516.0,,
ORD001693,MODULE-Z,7,2545.27,,
ORD001694,BATTERY-AA,1,271.89,,
ORD001695,SENSOR-T1,5,1925.65,,
ORD001696,GADGET-X,1,219.01,,
ORD001697,CABLE-2M,8,3529.44,,
ORD001698,BATTERY-AA,9,2447.01,,
ORD001699,GIZMO-PRO,2,400.72,,
ORD001700,ADAPTER-USB-C,2,302.6,,
ORD001701,GADGET-X,2,438.02,,
ORD001702,WIDGET-A,1,350.19,,
ORD001703,GIZMO-PRO,3,601.08,,
ORD001704,GIZMO-PRO,7,1402.52,,
ORD001705,MODULE-Z,2,727.22,,
ORD001706,PANEL-40W,10,1307.3,,
ORD001707,SENSOR-T1,2,770.26,,
ORD001708,WIDGET-A,2,700.38,,
ORD001709,GIZMO-PRO,8,1602.88,,
ORD001710,GADGET-X,2,438.02,,
ORD001711,MODULE-Z,2,727.22,,
ORD001712,WIDGET-A,8,2801.52,,
ORD001713,WIDGET-A,3,1050.57,,
ORD001714,PANEL-40W,7,915.11,,
ORD001715,CABLE-2M,8,3529.44,,
ORD001716,WIDGET-A,7,2451.33,,
ORD001717,CABLE-2M,3,1323.54,,
ORD001718,MODULE-Z,4,1454.44,,
ORD001719,GADGET-X,5,1095.05,order,
ORD001720,SENSOR-T1,8,3081.04,,
ORD001721,GADGET-X,1,219.01,,
ORD001722,PANEL-40W,10,1307.3,,
ORD001723,PANEL-40W,4,522.92,,
ORD001724,SENSOR-T1,8,3081.04,,
ORD001725,CABLE-2M,9,3970.62,,
ORD001726,ADAPTER-USB-C,1,151.3,,
ORD001727,WIDGET-B,5,645.0,,
ORD001728,CABLE-2M,3,1323.54,,
ORD001729,CABLE-2M,4,1764.72,,
ORD001730,BATTERY-AA,4,1087.56,,
ORD001731,BATTERY-AA,1,271.89,,
ORD001732,CABLE-2M,6,2647.08,order,
ORD001733,ADAPTER-USB-C,9,1361.7,,
ORD001734,ADAPTER-USB-C,6,907.8,,
ORD001735,PANEL-40W,9,1176.57,,
ORD001736,MODULE-Z,7,2545.27,,
ORD001737,SENSOR-T1,3,1155.39,,
ORD001738,WIDGET-A,6,2101.14,,
ORD001739,PANEL-40W,4,522.92,,
ORD001740,WIDGET-A,5,1750.95,,
ORD001741,WIDGET-A,8,2801.52,,
ORD001742,BATTERY-AA,6,1631.34,,
ORD001743,PANEL-40W,4,522.92,,
ORD001744,GADGET-X,2,438.02,,
ORD001745,GIZMO-PRO,4,801.44,,
ORD001746,SENSOR-T1,9,3466.17,,
ORD001747,WIDGET-A,4,1400.76,,
ORD001748,PANEL-40W,7,915.11,,
ORD001749,MODULE-Z,3,1090.83,,
ORD001750,GADGET-X,4,876.04,,
ORD001751,PANEL-40W,6,784.38,,
ORD001752,MODULE-Z,10,3636.1,,
ORD001753,WIDGET-A,6,2101.14,,
ORD001754,PANEL-40W,10,1307.3,,
ORD001755,GADGET-X,10,2190.1,order,inventory
ORD001756,GIZMO-PRO,8,1602.88,,
ORD001757,BATTERY-AA,5,1359.45,,
ORD001758,GADGET-X,8,1752.08,,
ORD001759,WIDGET-A,2,700.38,,
ORD001760,WIDGET-A,4,1400.76,,
ORD001761,PANEL-40W,4,522.92,,
ORD001762,WIDGET-A,9,3151.71,,
ORD001763,ADAPTER-USB-C,1,151.3,,
ORD001764,MODULE-Z,10,3636.1,,
ORD001765,GIZMO-PRO,3,601.08,,
ORD001766,MODULE-Z,3,1090.83,,
ORD001767,MODULE-Z,1,363.61,,
ORD001768,WIDGET-A,3,1050.57,,
ORD001769,PANEL-40W,3,392.19,,
ORD001770,WIDGET-B,9,1161.0,,
ORD001771,MODULE-Z,2,727.22,,
ORD001772,MODULE-Z,7,2545.27,,
ORD001773,PANEL-40W,2,261.46,,
ORD001774,MODULE-Z,5,1818.05,,
ORD001775,MODULE-Z,3,1090.83,,
ORD001776,GADGET-X,7,1533.07,,
ORD001777,ADAPTER-USB-C,6,907.8,,
ORD001778,GADGET-X,9,1971.09,,
ORD001779,PANEL-40W,6,784.38,,
ORD001780,GIZMO-PRO,10,2003.6,,
ORD001781,GADGET-X,7,1533.07,,
ORD001782,SENSOR-T1,5,1925.65,,
ORD001783,GADGET-X,3,657.03,,
ORD001784,WIDGET-A,10,3501.9,,
